StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,avail9_1,avail9_2,avail9_3,avail9_4,avail9_5,avail9_6,avail9_7,avail930_1,avail930_2,avail930_3,avail930_4,avail930_5,avail930_6,avail930_7,avail10_1,avail10_2,avail10_3,avail10_4,avail10_5,avail10_6,avail10_7,avail1030_1,avail1030_2,avail1030_3,avail1030_4,avail1030_5,avail1030_6,avail1030_7,avail11_1,avail11_2,avail11_3,avail11_4,avail11_5,avail11_6,avail11_7,avail1130_1,avail1130_2,avail1130_3,avail1130_4,avail1130_5,avail1130_6,avail1130_7,avail12_1,avail12_2,avail12_3,avail12_4,avail12_5,avail12_6,avail12_7,avail1230_1,avail1230_2,avail1230_3,avail1230_4,avail1230_5,avail1230_6,avail1230_7,avail1_1,avail1_2,avail1_3,avail1_4,avail1_5,avail1_6,avail1_7,avail130_1,avail130_2,avail130_3,avail130_4,avail130_5,avail130_6,avail130_7,avail2_1,avail2_2,avail2_3,avail2_4,avail2_5,avail2_6,avail2_7,avail230_1,avail230_2,avail230_3,avail230_4,avail230_5,avail230_6,avail230_7,avail3_1,avail3_2,avail3_3,avail3_4,avail3_5,avail3_6,avail3_7,avail330_1,avail330_2,avail330_3,avail330_4,avail330_5,avail330_6,avail330_7,avail4_1,avail4_2,avail4_3,avail4_4,avail4_5,avail4_6,avail4_7,avail430_1,avail430_2,avail430_3,avail430_4,avail430_5,avail430_6,avail430_7
2023-08-28 14:06:47,2023-08-28 14:06:47,2,,100,0,1,2023-08-28 14:06:47,R_7WMUtX5OJ31JZMG,,,,,,,test,,,,,,1,1,,1,1,1,,,,1,,,,1,1,1,,,,1,,1,1,1,1,1,1,1,,,1,1,1,1,,,1,1,,,1,,,,,1,,,,,,1,1,1,,1,,1,,1,1,,,1,,,1,,,,1,,1,1,,1,1,1,,,,,,,,1,,1,1,1,1,,1,1,,1,,,,1,,,,,,,,1
2023-08-28 14:06:47,2023-08-28 14:06:47,2,,100,0,1,2023-08-28 14:06:47,R_6xSuKJUmrY0WzGu,,,,,,,test,,,,,1,,,1,,,,,,1,,,,1,,,,,,,1,,,,,,1,,1,1,,1,1,1,1,1,,,1,,1,,,1,1,,,,1,,,1,,1,1,,,,1,1,,1,1,,,,,,1,1,,1,1,,,1,,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,,1,,1,1,1,1,,1,,1,1,1
2023-08-28 14:06:47,2023-08-28 14:06:47,2,,100,0,1,2023-08-28 14:06:48,R_8prjmBh8URL3Wlg,,,,,,,test,,,1,,,,,,1,,,1,1,1,1,,,,,1,,,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,1,,1,1,,,,,,1,,,1,,1,1,1,1,,1,,1,,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,1,1,1,1,1,1,,1,,1,,,,1,1,1,,1,1,,1,1,1,1,1,1,,,,1,,1,,
2023-08-28 14:06:48,2023-08-28 14:06:48,2,,100,0,1,2023-08-28 14:06:48,R_eJSYxiYUi8ezw6a,,,,,,,test,,,,1,,,1,,,,1,,,,1,1,1,,1,1,1,1,,1,,,,,,,1,1,1,1,,1,1,,1,,,1,1,1,1,1,1,1,1,1,,,,1,,,,,,,1,1,,,1,1,1,1,1,1,1,1,,,1,1,,,1,1,1,,1,1,1,1,1,1,,,,,1,,,1,,,,1,1,1,1,1,,1,,,,,1,,
2023-08-28 14:06:48,2023-08-28 14:06:48,2,,100,0,1,2023-08-28 14:06:48,R_cGU5Kg1MtUHJpT8,,,,,,,test,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,,,1,1,1,,1,1,,1,,,,,,1,,,1,,1,,1,1,1,1,,1,1,,,1,1,1,1,,,1,,1,,,1,1,1,,,1,1,1,,,1,,1,,,,1,,,,,,1,,,,1,,1,,1,,,,1,,,1,,,,
2023-08-28 14:06:48,2023-08-28 14:06:48,2,,100,0,1,2023-08-28 14:06:48,R_1LjCpC8LGHhHqmO,,,,,,,test,,1,1,1,1,,1,1,,1,1,,1,1,,1,1,1,1,1,1,1,,1,,,,,1,1,,,,1,,1,1,,1,1,,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,1,,1,,1,,1,1,1,,1,1,,,1,1,1,,,1,1,,,,,,1,,1,1,1,1,,1,,1,1,1,1,,,,1,,1,1,,,
2023-08-28 14:06:49,2023-08-28 14:06:49,2,,100,0,1,2023-08-28 14:06:49,R_djv9eYJnihH6WJo,,,,,,,test,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,,,1,1,,1,1,,,1,1,1,1,1,,1,,1,,,,1,1,,,,1,,1,1,,,1,,,,,,,,1,,1,1,1,,1,,1,1,1,1,1,,1,,,,,,,,1,,,,1,,,1,,,,1,1,1,1,1,1,1,1,,1,,1,,,
2023-08-28 14:06:49,2023-08-28 14:06:49,2,,100,0,1,2023-08-28 14:06:49,R_6zd4fsDufAFYnRA,,,,,,,test,,1,1,,,1,,,1,1,1,1,1,,1,,,,1,,,,1,1,1,1,1,1,1,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,1,,,,1,1,,1
2023-08-28 14:06:49,2023-08-28 14:06:49,2,,100,0,1,2023-08-28 14:06:49,R_bPzwBQzpMaYSLdk,,,,,,,test,,1,1,1,1,1,,,1,1,1,1,,,,,,,1,1,,1,1,,1,,1,1,,,1,,1,,,,1,1,1,1,1,1,1,1,,,1,1,1,,,,,1,,,,1,1,1,1,1,1,1,1,1,,1,1,1,1,,,,1,1,1,1,1,1,,,1,,,1,,1,,,,1,1,1,1,,,1,,1,1,1,1,,,1,,1,,1,,,
2023-08-28 14:06:49,2023-08-28 14:06:49,2,,100,0,1,2023-08-28 14:06:49,R_9uDHzcki1SJ1jIa,,,,,,,test,,,,,1,1,1,,,1,,,,,,,1,,,,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,,,,1,1,1,,1,1,1,1,,1,1,1,,1,,1,,,,1,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,,,,1,1,,,,,,,,1,1,,1,,1,1,1,1,1,1,1,1,,,1,1,1,1,
2023-08-28 14:06:50,2023-08-28 14:06:50,2,,100,0,1,2023-08-28 14:06:50,R_cZJVmPPqbKuuHzM,,,,,,,test,,,1,1,,1,,,,1,,1,,1,1,,,,1,,1,,1,1,,,,,,,,,1,,,,1,,,,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,1,1,,,,,,,1,,,,1,1,1,,,1,1,1,,1,1,1,,1,1,,,1
2023-08-28 14:06:50,2023-08-28 14:06:50,2,,100,0,1,2023-08-28 14:06:50,R_eKguvhZtliWegT4,,,,,,,test,,1,1,1,1,,1,1,,,,,,,1,1,1,,,1,1,1,1,1,,1,,,1,1,1,1,1,1,1,,1,1,,1,1,,1,1,1,,,,,1,1,,,1,1,,1,1,,1,1,1,1,1,,,,1,1,,,,,1,,,,,,,,,,,1,1,1,,1,,1,1,1,1,,1,1,1,1,1,,,1,1,1,,,,,1,1,,
2023-08-28 14:06:50,2023-08-28 14:06:50,2,,100,0,1,2023-08-28 14:06:50,R_6GtOzlBa3iMFLue,,,,,,,test,,1,1,,,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,1,,,,,1,,1,,,,1,,1,,,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,1,,,,,1,,1,1,,1,1,1,1,1,1,,,1,1,,,1,1,1,1,1,1,,,1,,,1,,1,,,,,,1,
2023-08-28 14:06:50,2023-08-28 14:06:50,2,,100,0,1,2023-08-28 14:06:51,R_6YGvCqRV4OmvQQS,,,,,,,test,,1,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,1,,1,1,1,1,,,,1,1,1,1,,1,,1,,1,,,1,1,1,,1,1,,,,,,1,,1,,1,1,1,1,1,1,,,1,1,,1,,1,,,,,,1,1,1,1,1,1,1,1,,,1,,,
2023-08-28 14:06:51,2023-08-28 14:06:51,2,,100,0,1,2023-08-28 14:06:51,R_elMxQFRo1YYhSmy,,,,,,,test,,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,1,1,1,1,,,,,1,,,,1,,,,,1,,1,1,,1,1,,,,,,1,,1,1,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,,,,1,1,1,1,1,1,,,1,,,,1,1,1,,1,,1,,1,,1,,,,1,1,,1,1,1,1,1,1,1
2023-08-28 14:06:51,2023-08-28 14:06:51,2,,100,0,1,2023-08-28 14:06:51,R_3Q9f9B5EnUAqGqy,,,,,,,test,,1,1,,,1,,,,,,1,1,,,,,1,1,,1,1,1,,1,1,,,,1,,,1,1,,,,,1,,,,,1,,,1,,1,,1,1,1,,1,1,1,,,,,1,,1,1,1,1,1,1,1,1,1,,1,,,1,,,1,1,,,,,,,,,,,1,1,1,1,1,1,1,1,,1,1,1,,1,,,,,1,,,
2023-08-28 14:06:51,2023-08-28 14:06:51,2,,100,0,1,2023-08-28 14:06:51,R_1NPLIDtSwljKW10,,,,,,,test,,,,,1,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,1,,,1,,1,1,1,1,1,1,1,,,,1,1,,,,,,,,1,,,1,,1,1,1,1,1,1,1,,1,1,,,1,,1,,,,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1
2023-08-28 14:06:52,2023-08-28 14:06:52,2,,100,0,1,2023-08-28 14:06:52,R_6F3n0KEWmLPh33U,,,,,,,test,,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,,,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,1,1,1,1,,,1,1,1,1,1,1,1,1,,,1,1,,1,1,,,1,1,1,1,1,1,,,,,,
2023-08-28 14:06:52,2023-08-28 14:06:52,2,,100,0,1,2023-08-28 14:06:52,R_9Y7r5juK0ug60Ga,,,,,,,test,,1,1,,,1,1,1,1,1,1,1,,1,1,,1,,,,,,,,,1,1,1,1,1,,1,1,,1,,1,1,1,1,1,1,1,1,1,,1,,1,,1,,1,1,1,1,1,,1,,,1,,1,,1,1,,,1,,1,,1,1,1,,,1,1,,,1,1,1,,1,1,1,1,1,,,,,1,,,,1,1,1,1,1,1,1,,1,1,1,1,,1
2023-08-28 14:06:52,2023-08-28 14:06:52,2,,100,0,1,2023-08-28 14:06:52,R_aW7kWpwJ0l02kK2,,,,,,,test,,1,1,,1,,1,1,1,,1,,1,,,,,,,1,,,1,,1,,,,,,,,1,,1,1,,,,1,1,,1,1,1,,1,,1,,1,,,,1,,,,,,,1,,,,,,,1,,,1,1,,,,1,1,,,,1,,1,,1,1,1,1,1,1,1,1,,,,1,,,,,,,,1,,,,1,,,,1
2023-08-28 14:06:52,2023-08-28 14:06:52,2,,100,0,1,2023-08-28 14:06:53,R_42SiKM41WACiTtk,,,,,,,test,,1,1,1,1,1,1,1,,,1,1,,,1,,,,1,1,,,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,,1,1,,,1,1,1,1,1,1,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,,,1,,1,1,1,1,,1,1,1,,,1,1,1,1,1,1,1,,,,1,,1,1,,1,1,1,1
2023-08-28 14:06:53,2023-08-28 14:06:53,2,,100,0,1,2023-08-28 14:06:53,R_3CWz1L62zlGDWfQ,,,,,,,test,,,,,1,,,,,,,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,,,1,1,,1,1,,1,,,1,,,1,,1,1,1,1,1,1,,,,,,,,1,1,,1,1,1,,,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,,1,,1,,1,,1,,,1,,,,,,1,,,,1,,1,1,1,1
2023-08-28 14:06:53,2023-08-28 14:06:53,2,,100,0,1,2023-08-28 14:06:53,R_e34aDZCGHmqQh02,,,,,,,test,,1,,,,1,,,1,1,,,1,1,1,,1,,,1,,,1,1,1,1,1,1,1,,,1,,,,,,1,,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,,,1,,,1,,,,,1,,,,,1,,1,1,,1,1,,,1,1,1,1,1,,
2023-08-28 14:06:53,2023-08-28 14:06:53,2,,100,0,1,2023-08-28 14:06:53,R_400qEoWQlCPXvF4,,,,,,,test,,,1,,1,,,1,1,1,,1,,1,,1,1,1,1,1,1,,1,,,1,1,,,1,1,,,,1,1,1,1,1,1,,1,,,,1,1,1,,1,,,,1,1,,1,,1,,,,1,,1,1,1,1,1,1,1,,,1,,1,,1,,1,,,,,1,,1,,,1,1,1,1,,1,1,1,1,,,1,,,,,1,,,1,1,,1,1
2023-08-28 14:06:53,2023-08-28 14:06:53,2,,100,0,1,2023-08-28 14:06:54,R_3t3PLdf07v0wcxU,,,,,,,test,,,1,,,1,1,,,1,,,,,,1,1,,1,,,,,,,,1,,,,1,1,1,1,1,,,,1,,,,,1,1,1,1,,,1,,1,1,1,1,,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,,1,1,,,,,,,1,1,,1,,,,,,,,,,1,1,,,1,1,1,1,1,1,1,1,,,,1,1,
2023-08-28 14:06:54,2023-08-28 14:06:54,2,,100,0,1,2023-08-28 14:06:54,R_3D8rZWk31Zj4xaC,,,,,,,test,,1,1,,,,,1,,1,1,1,,,1,,1,,,,,1,,1,1,1,1,,,,1,,,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,,,,,1,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,,,1,1,1,,1,,1,,1,1,1,1,1,,1,,,,1,1,,1
2023-08-28 14:06:54,2023-08-28 14:06:54,2,,100,0,1,2023-08-28 14:06:54,R_6lC5PZr8xoAt9zg,,,,,,,test,,1,,,1,,,,,,,,1,1,,1,1,1,1,1,1,1,,,1,,1,,,1,1,,1,,1,1,,1,,,,,,,1,1,,,,1,1,,1,,1,1,,,1,,,1,1,1,,1,1,,,1,1,,,,1,,,,1,1,1,,1,,,,,,,,1,,1,1,,1,1,,1,,,,,,,1,,1,,,,,
2023-08-28 14:06:54,2023-08-28 14:06:54,2,,100,0,1,2023-08-28 14:06:54,R_0qdd0xr1UJRqKpw,,,,,,,test,,,1,1,1,,,1,1,,,,,,,,1,1,,1,1,,1,1,1,,1,,1,,,,,,1,,1,,,,,,,,,1,,,,,1,1,,,,1,1,,,,1,1,1,,1,1,,,1,,1,1,1,,1,,,,,,,,1,,1,,,1,,,,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,,,,1
2023-08-28 14:06:55,2023-08-28 14:06:55,2,,100,0,1,2023-08-28 14:06:55,R_8c8pWpBHmHCcj5A,,,,,,,test,,1,1,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,,,,,,,,1,,,,1,,1,,,,,,,1,,1,,,,1,,,,1,,,1,1,,1,1,1,1,,1,1,1,,,1,1,1,,,,1,,,1,,1,,,,1,,
2023-08-28 14:06:55,2023-08-28 14:06:55,2,,100,0,1,2023-08-28 14:06:55,R_82i6KvT40HPxtxc,,,,,,,test,,1,1,1,,1,1,1,,,,,,1,,1,1,,1,,,,1,1,1,,1,1,,1,1,1,1,1,1,1,,,,,,1,,1,,1,,1,1,1,,1,,,,,1,,,,,,1,,1,1,1,,1,1,1,,,,,,,1,1,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,,,1,1,,,1,1,1,
2023-08-28 14:06:55,2023-08-28 14:06:55,2,,100,0,1,2023-08-28 14:06:55,R_0k2Ik5SIQnCCaAm,,,,,,,test,,,,,1,1,1,1,1,1,,1,,1,,1,,,,,,,1,1,,1,,,,,,1,,,,1,1,,1,,,1,1,1,1,1,1,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,,1,,,,,,,,1,1,,,,1,1,1,1,1,1,1,,1,,,,1,1,1,1,,,1,,1,,,1,,,,
2023-08-28 14:06:55,2023-08-28 14:06:55,2,,100,0,1,2023-08-28 14:06:56,R_2bZN7gTPR4H0oRw,,,,,,,test,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,,,,1,,1,,,1,,1,1,,1,1,1,1,,1,,1,,1,,,,1,,1,,,1,1,,1,,1,,,1,1,1,1,,1,,,1,,,,,,1,,1,,,,,,,1,,,1,,1,1,,1,1,1,1,1,1,1,1,1,1,,,,1,1,,,1,1,1,1,,,1
2023-08-28 14:06:56,2023-08-28 14:06:56,2,,100,0,1,2023-08-28 14:06:56,R_3yN9cHtBVF1rHrU,,,,,,,test,,1,1,1,1,1,1,1,1,,,,,,1,,1,,1,1,1,,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,,1,,,,1,1,1,1,1,1,1,1,1,,,,1,1,,,,,,1,1,,,,,,,1,,,,,1,,,1,,,,,,1,,,,,,,1,,,,1,1,,1,
2023-08-28 14:06:56,2023-08-28 14:06:56,2,,100,0,1,2023-08-28 14:06:56,R_7ZFLKxouIWjUfIO,,,,,,,test,,1,1,1,1,1,1,,1,1,1,1,1,1,1,,,,,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,1,1,1,,,1,1,1,,,1,1,1,,,,1,,1,1,1,,1,1,1,,1,,1,,,,,1,,,,,,1,1,1,1,1,1,,1,,,,,,,1,,1,,1,,1,1,1,1,1,1,,
2023-08-28 14:06:56,2023-08-28 14:06:56,2,,100,0,1,2023-08-28 14:06:56,R_1ET8p8AiwJN2mTY,,,,,,,test,,,,,,,1,1,,,1,,1,,1,,,,,,1,,1,1,1,,1,1,1,,,,,,,1,1,,,,1,1,,,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,,1,1,1,1,,,,,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,,1,,,1,1,,1,1,,,1,1,1,,,,,1,,,
2023-08-28 14:06:56,2023-08-28 14:06:56,2,,100,0,1,2023-08-28 14:06:57,R_02DY40ApkxORWHs,,,,,,,test,,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,,1,,,1,,,1,,,,,1,1,1,,1,1,1,,1,,1,,,1,,,1,1,1,,1,1,,,,,,,,1,,,,1,,1,1,,1,1,1,1,,,,,1,,,,,1,1,1,1,1,1,1,1,1,,1,1,,,1,,1,1,1,1,1,1,,,,,,1,,,1,,
2023-08-28 14:06:57,2023-08-28 14:06:57,2,,100,0,1,2023-08-28 14:06:57,R_cZplkS1DPq7Jd8q,,,,,,,test,,,1,,,,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,1,,,,,1,1,1,,,,1,1,,1,1,1,1,1,,,,,,1,,,,,,,,1,,1,,,,,,1,1,,1,,1,1,1,1,1,1,1,1,1,1,,,,,1,,1,1,,1,1,,1,1,,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
2023-08-28 14:06:57,2023-08-28 14:06:57,2,,100,0,1,2023-08-28 14:06:57,R_bjutAMmhAoaOk5M,,,,,,,test,,,,1,,1,1,,1,1,,1,,,,1,,,1,,1,,,,1,,,,,,1,1,,1,1,1,,,1,,,,,1,1,,,1,1,,,,,,,1,,,1,1,1,1,,,1,1,1,1,1,,1,1,1,,1,,,1,1,1,1,1,1,1,1,1,,,1,,,,1,1,1,1,1,1,1,,,,,,1,,1,1,,1,1,,
2023-08-28 14:06:57,2023-08-28 14:06:57,2,,100,0,1,2023-08-28 14:06:57,R_6QhrbbVSwgaatHo,,,,,,,test,,1,1,1,,1,1,1,,,,1,1,,,,,,,1,,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,1,,,,,1,1,,1,,1,1,,1,,1,1,1,1,1,1,1,,,1,1,1,1,,,,,1,,,1,1,,,,,1,1,1,,,,,,,1,1,,1,,,,,1,,1,1,1,1,
2023-08-28 14:06:58,2023-08-28 14:06:58,2,,100,0,1,2023-08-28 14:06:58,R_9S899N3JDAxbq5M,,,,,,,test,,1,1,,1,1,,,1,1,,,1,,,,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,,,,,,1,,,,,,,,1,1,,1,1,1,1,1,1,1,1,1,,,1,,,,,1,1,,1,1,,1
2023-08-28 14:06:58,2023-08-28 14:06:58,2,,100,0,1,2023-08-28 14:06:58,R_3E57yWvJs5DJrF4,,,,,,,test,,,1,,,,1,,1,,,,,1,,1,,1,,,,1,,1,,,1,,1,,,1,1,,1,1,,,,1,,1,,1,1,1,1,1,,1,1,,,,,,1,1,1,1,1,1,1,1,,1,1,1,,1,,,,1,,,,,1,,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,,1,,1,1,1,1,1,1,1,,,1,1,,1,1
2023-08-28 14:06:58,2023-08-28 14:06:58,2,,100,0,1,2023-08-28 14:06:58,R_e4Irxdz7X77pVyu,,,,,,,test,,1,1,1,,,1,1,1,1,1,1,1,,1,,,1,1,,,,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,,1,1,1,,1,1,,,,,1,1,,,1,,1,,1,1,,1,1,1,1,,1,,,1,1,1,1,1,1,,1,1,1,,1,,1,,1,,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,1,1,1,,,,,1,,,
2023-08-28 14:06:58,2023-08-28 14:06:58,2,,100,0,1,2023-08-28 14:06:59,R_0SR62ljGo7zQ7em,,,,,,,test,,,1,1,1,,1,,,,,,,1,,1,1,,,,,,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,,1,,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,,,,,,1,1,1,1,,,1
2023-08-28 14:06:59,2023-08-28 14:06:59,2,,100,0,1,2023-08-28 14:06:59,R_87gXv31bSlbR27A,,,,,,,test,,,,,1,,1,,,1,,,1,1,1,,1,1,,1,1,1,1,,,,1,,,1,1,1,1,,1,1,,,,1,1,1,1,,,,1,,,,1,,,,,1,1,1,1,,1,1,1,1,,,1,,,1,1,1,1,1,1,1,,1,,,1,,,,1,1,,1,1,1,1,,,1,1,,1,,,1,1,1,1,1,,1,,,1,1,1,1,
2023-08-28 14:06:59,2023-08-28 14:06:59,2,,100,0,1,2023-08-28 14:06:59,R_eeRzyEnYcC8lrIq,,,,,,,test,,1,1,1,,,1,,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,,,,,,,1,1,1,1,1,,1,1,,,,,1,,1,,,,1,,1,,,,,1,,,,,1,1,,,1,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,,,,,,1,1,,,,1,1,1,1,1,1,,,,1
2023-08-28 14:06:59,2023-08-28 14:06:59,2,,100,0,1,2023-08-28 14:06:59,R_cMcXRQzvmvMSKcS,,,,,,,test,,,,1,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,,1,,1,1,1,1,1,,,,,,1,1,,,1,,,,,,,,,,,1,1,,1,,1,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,1,,,,,1,,,,,,,1,,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,1,,,1,1,,,,1
2023-08-28 14:06:59,2023-08-28 14:06:59,2,,100,0,1,2023-08-28 14:07:00,R_00x3PBDqq0G0uYC,,,,,,,test,,1,1,1,1,1,,1,1,1,,,1,1,1,,,,1,,1,1,1,,,1,,,1,,1,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,,,,1,,1,,,1,1,1,1,1,1,,,1,,,,,1,1,1,1,,,,1,1,1,,1,,,1,,1,1,1,,1,1,1,1,1,1,,,,,,,,1,1
2023-08-28 14:07:00,2023-08-28 14:07:00,2,,100,0,1,2023-08-28 14:07:00,R_0POTuOv3BMdzZR4,,,,,,,test,,1,,,,,,,1,1,1,1,,1,1,,,,,,1,,1,,1,1,1,,1,,,1,,1,,,1,,,1,1,,1,1,,,,,,,1,1,1,,,1,1,1,,,,,1,,,1,,1,1,,1,1,1,,1,,1,,1,1,,,1,1,1,,,1,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,1,1,1
2023-08-28 14:07:00,2023-08-28 14:07:00,2,,100,0,1,2023-08-28 14:07:00,R_b2BAtxpBz7ZWxGS,,,,,,,test,,,1,1,,1,,1,1,1,1,1,1,1,1,,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,1,1,,,,,,,1,,1,,,,,1,,1,1,,,,1,,1,,,1,,1,1,1,1,1,,1,1,1,,,,1,1,1,1,1,1,,,1,,1,1,1,,1,1,1,1,1,1,1,,,,,,,1,1,1,,
2023-08-28 14:07:00,2023-08-28 14:07:00,2,,100,0,1,2023-08-28 14:07:01,R_7X9Mr7EeggqvMZo,,,,,,,test,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,1,1,1,,,,,,,1,,,,,,1,1,1,1,1,,1,,,,,1,1,,,,1,,,,,1,,1,1,1,1,1,1,,1,,1,1,,,,,1,,,1,1,1,1,1,,,1,,1,,,1,,1,,,,1,1,1,,1,1,1,1,1,1,1,,1,,,,,
2023-08-28 14:07:01,2023-08-28 14:07:01,2,,100,0,1,2023-08-28 14:07:01,R_6zZb1aVTh5OtH9k,,,,,,,test,,,1,,1,,,1,,1,,,,1,,,,,1,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,,1,,,1,1,,1,1,1,,,1,1,1,1,1,,,,1,,,,,,1,,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,,1,,,1,,,1,1,1,1,1,1,,,1,1,,,,,,,,1,,1,
2023-08-28 14:07:01,2023-08-28 14:07:01,2,,100,0,1,2023-08-28 14:07:01,R_5tBUryYGce9ppMW,,,,,,,test,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,,,,,,,1,,1,,1,,,,,,1,,1,,,1,,,1,,,,,,1,,,,1,,1,,1,,1,1,,1,1,1,1,,,,1,,,,1,,,1,1,,1,1,,1,,,1,1,,,1,,,,1,1,1,1,1,,,1,1,1,,,,,,1,1,1,1,,1,1
2023-08-28 14:07:01,2023-08-28 14:07:01,2,,100,0,1,2023-08-28 14:07:01,R_71yKYBJscH05h6m,,,,,,,test,,1,,,,1,,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,,1,1,,,,1,1,1,1,1,,1,,1,1,,,1,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,1,1,,1,,1,1,1,1,,1,1,1,1,1,1,1,1
